'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[00:04:47.430 12/07/2079]',9.768,8.596,1.563,-12.503,4.298,9.377,0.391,-7.424,-2.735,-1.563,-1.563,8.205,-5.470,-4.298,9.377,3.126,11.331,2.344,-0.781,-5.861,-21.880,-0.781,9.377,-90.256
'[00:04:47.434 12/07/2079]',7.033,7.814,-1.563,-16.410,-3.516,3.907,2.735,-7.424,-4.689,-5.861,0.000,9.377,-5.079,3.516,-1.954,1.172,5.861,3.516,2.344,3.126,-26.960,3.126,-1.954,-81.270
'[00:04:47.438 12/07/2079]',-0.391,-3.907,0.781,-5.861,-7.033,-0.391,0.391,-1.172,-8.987,-8.205,-2.344,11.331,-9.377,2.735,-6.252,4.298,1.563,4.298,0.000,8.987,-14.066,0.781,-6.252,-57.045
'[00:04:47.441 12/07/2079]',1.172,-4.689,-6.252,-7.033,-8.205,-0.781,-2.344,-4.689,-7.814,-6.642,-6.642,5.079,-8.987,-3.907,-7.814,4.298,-2.735,0.781,7.033,3.516,-21.099,7.424,-7.814,-30.476
'[00:04:47.445 12/07/2079]',2.344,-1.563,-11.331,-7.424,-8.596,-2.344,-3.126,-3.907,-6.252,-9.377,-12.503,5.861,-5.470,-1.172,-17.582,1.172,-6.252,-3.516,12.112,2.735,-14.457,6.252,-17.582,-7.033
'[00:04:47.449 12/07/2079]',-5.079,-7.814,-7.033,-3.516,-16.020,-2.344,-5.861,0.391,-4.298,-10.940,-15.238,9.768,-4.689,-3.126,-12.112,-0.781,-9.377,-5.079,7.814,11.722,-5.079,-5.079,-12.112,-3.516
'[00:04:47.453 12/07/2079]',0.391,-3.907,-10.159,-2.344,-12.112,1.172,-10.940,4.689,-4.298,-13.284,-8.205,13.675,0.391,0.391,-7.814,-3.907,-10.159,-5.079,10.940,3.907,0.000,-3.516,-7.814,-21.490
'[00:04:47.457 12/07/2079]',5.470,-5.861,-9.377,-3.907,-9.768,1.172,-11.722,5.470,-2.735,-12.112,-5.079,10.549,3.907,11.722,-11.331,-14.457,-11.722,-7.033,10.159,7.814,-0.781,6.252,-11.331,-55.873
'[00:04:47.461 12/07/2079]',-1.563,-12.503,-2.735,-1.172,-16.801,-0.781,-10.940,10.549,-8.205,-14.847,-1.172,16.410,1.563,7.814,-7.424,-10.549,-11.331,-7.424,3.516,18.364,10.940,-11.331,-7.424,-88.303
'[00:04:47.465 12/07/2079]',-1.563,-5.861,-12.112,-0.391,-13.284,-3.126,-13.284,9.768,-13.284,-12.894,-8.205,16.801,-3.516,1.954,-4.689,-12.112,-14.066,-8.987,12.894,7.424,14.066,-9.768,-4.689,-110.183
'[00:04:47.469 12/07/2079]',-0.391,-8.205,-16.410,-9.377,-17.192,-5.079,-16.020,3.516,-11.722,-11.331,-13.284,9.377,0.000,-8.987,-5.470,-12.112,-18.755,-11.722,17.192,3.126,0.781,-5.470,-5.470,-109.402
'[00:04:47.473 12/07/2079]',-0.391,-10.940,-11.331,-9.768,-17.192,-5.861,-16.020,6.642,-14.066,-12.894,-12.503,8.205,0.000,-14.457,-8.205,-7.424,-18.364,-14.457,12.112,14.066,-2.735,-15.238,-8.205,-87.131
'[00:04:47.477 12/07/2079]',-2.735,-12.112,-17.582,-10.159,-20.317,-7.033,-19.145,3.907,-16.410,-14.847,-18.364,8.987,-1.954,-19.145,-10.549,-8.205,-22.271,-12.894,18.364,16.410,1.172,-21.880,-10.549,-58.217
'[00:04:47.480 12/07/2079]',-3.516,-11.722,-21.099,-15.238,-21.490,-6.642,-21.880,-1.172,-19.927,-17.582,-17.973,4.298,-9.768,-14.847,-11.331,-14.847,-25.006,-13.675,21.880,11.331,-17.973,-2.344,-11.331,-35.165
'[00:04:47.484 12/07/2079]',0.391,-12.894,-16.020,-14.066,-17.973,-5.470,-18.364,-0.391,-17.192,-14.847,-12.112,1.172,-5.861,-9.377,-7.033,-19.927,-21.099,-13.675,16.801,14.847,-9.377,-5.861,-7.033,-43.370
'[00:04:47.488 12/07/2079]',-0.391,-16.020,-15.238,-6.642,-15.238,-7.424,-18.364,2.344,-15.238,-12.894,-8.987,1.172,-5.079,-10.549,-5.861,-13.284,-17.192,-12.894,16.020,18.755,-1.954,-15.629,-5.861,-63.687
'[00:04:47.492 12/07/2079]',-5.470,-16.020,-12.894,-5.861,-16.020,-8.987,-17.192,1.563,-13.284,-10.940,-11.331,0.391,-3.907,-16.410,-3.126,-11.722,-17.192,-11.331,13.675,10.159,-0.781,-8.596,-3.126,-90.256
'[00:04:47.496 12/07/2079]',0.391,-9.768,-6.252,-11.722,-8.596,-5.470,-12.503,0.391,-6.642,-7.424,-7.424,-0.391,-2.735,-11.722,-1.563,-5.861,-12.112,-10.159,7.033,5.470,-12.894,0.000,-1.563,-96.117
'[00:04:47.500 12/07/2079]',-8.987,-6.252,-0.391,-12.894,-13.675,-6.252,-8.205,0.391,-5.470,-6.642,-5.861,1.563,-2.735,-4.689,-7.424,-1.172,-8.205,-6.642,1.172,7.033,-10.549,1.172,-7.424,-85.177
'[00:04:47.504 12/07/2079]',-7.033,-3.516,-1.172,-4.689,-8.205,-3.907,-7.424,3.516,-16.410,-7.424,-3.126,1.563,-12.894,-16.801,-2.735,6.642,-3.126,-4.298,1.954,3.516,-15.629,-0.781,-2.735,-57.827
'[00:04:47.508 12/07/2079]',-2.344,-4.298,1.172,-3.516,-3.126,-1.954,-5.470,2.735,-12.894,-6.252,2.344,-1.172,-10.940,-5.079,-8.205,5.861,1.563,-4.298,-0.391,-0.391,-7.814,6.252,-8.205,-37.509
'[00:04:47.512 12/07/2079]',-3.907,-1.563,-2.344,-0.781,-2.344,-3.516,-3.516,0.391,-9.768,-3.516,2.344,-3.516,-9.768,-5.470,0.391,1.172,6.642,-4.298,3.126,-1.172,1.563,-3.126,0.391,-34.383
'[00:04:47.516 12/07/2079]',-7.814,-1.563,-3.126,5.861,-0.781,-3.907,-1.563,0.391,-7.814,-0.391,-4.689,-0.781,-11.722,-16.020,2.344,10.549,10.159,-4.298,3.907,-0.391,3.126,-7.814,2.344,-50.403
'[00:04:47.520 12/07/2079]',-8.596,-5.079,3.907,0.781,0.000,-0.781,-1.172,-5.861,0.000,0.391,0.391,-5.470,-9.768,-4.689,5.861,3.126,12.894,-4.298,-3.126,-3.516,7.814,0.391,5.861,-73.846
'[00:04:47.523 12/07/2079]',-5.470,0.391,7.424,-2.344,1.954,3.126,2.344,-6.642,1.954,1.563,4.298,-7.814,-5.861,-6.252,9.377,3.126,17.192,-3.907,-6.642,-5.079,-0.391,0.781,9.377,-90.647
'[00:04:47.527 12/07/2079]',-3.126,-8.205,8.205,5.470,-0.781,3.907,1.563,-2.735,-1.563,-1.954,4.689,-1.172,-10.940,-3.907,1.563,12.503,19.927,-3.907,-7.424,6.252,-13.675,5.079,1.563,-96.508
'[00:04:47.531 12/07/2079]',-4.298,0.000,7.814,1.172,0.000,7.814,1.172,-5.079,-4.689,-3.516,3.907,-1.563,-16.410,-12.894,8.596,14.457,19.536,-3.516,-7.033,-2.735,-21.099,4.298,8.596,-88.303
'[00:04:47.535 12/07/2079]',0.781,6.252,9.377,-3.126,5.079,11.331,5.470,-8.987,0.391,1.172,5.079,-7.424,-11.722,-9.377,8.596,11.722,22.662,-1.954,-8.596,-8.205,-21.880,7.814,8.596,-90.647
'[00:04:47.539 12/07/2079]',4.298,1.172,14.457,1.954,9.377,12.112,6.252,-5.470,1.954,6.642,5.861,-9.377,-7.033,-9.768,12.112,10.549,26.960,-2.344,-13.675,-1.563,-5.861,-3.907,12.112,-92.601
'[00:04:47.543 12/07/2079]',0.000,1.563,17.192,6.642,8.205,11.331,8.205,-2.344,5.861,5.470,4.689,-5.079,-5.861,-10.549,15.238,12.503,25.788,1.172,-16.410,-5.079,-0.391,-2.735,15.238,-92.991
'[00:04:47.547 12/07/2079]',-2.735,4.298,16.020,7.424,7.033,11.722,10.940,-3.907,11.722,6.642,2.735,-3.516,0.781,-1.954,10.549,8.596,24.615,4.298,-15.238,-10.549,6.642,6.252,10.549,-79.316
'[00:04:47.551 12/07/2079]',-6.642,1.954,14.066,6.252,1.563,9.768,9.377,-4.689,3.907,2.735,3.907,-3.907,-3.126,-3.126,8.596,5.861,21.099,0.781,-13.284,-7.033,11.331,1.954,8.596,-57.436
'[00:04:47.555 12/07/2079]',3.907,1.172,8.205,3.126,5.470,8.596,3.126,0.000,3.126,-0.391,6.642,-1.172,-4.298,-3.907,14.457,2.735,16.801,0.781,-7.424,3.126,-10.549,0.000,14.457,-37.900
'[00:04:47.559 12/07/2079]',10.940,8.596,5.079,-3.907,9.377,12.112,1.954,-2.735,1.172,2.735,7.424,-3.126,-9.768,5.861,14.847,-1.563,12.112,2.344,-4.298,-3.907,-26.569,16.801,14.847,-23.053
'[00:04:47.563 12/07/2079]',10.549,8.596,2.344,-5.079,10.159,8.987,2.344,-5.079,1.563,5.079,5.079,-4.298,-6.252,17.192,16.801,-19.145,7.814,1.563,-1.563,-9.768,4.298,14.066,16.801,-20.708
'[00:04:47.566 12/07/2079]',14.066,1.954,-1.172,1.563,8.987,5.861,1.172,-0.391,0.781,6.252,1.954,1.954,-3.907,10.159,21.490,-14.457,5.861,1.954,1.954,-1.172,6.252,0.391,21.490,-18.755
'[00:04:47.570 12/07/2079]',3.907,-1.563,2.735,10.159,5.079,3.126,1.172,4.298,2.735,8.205,0.391,1.563,-4.689,5.861,14.847,-3.126,5.079,3.907,-1.954,-1.172,11.331,1.563,14.847,-15.629
'[00:04:47.574 12/07/2079]',-1.172,-3.126,0.781,14.847,3.907,0.781,3.516,2.344,4.689,8.205,-0.391,-4.298,3.126,3.907,12.894,-11.331,3.516,1.954,0.000,-6.642,37.900,-3.126,12.894,-8.596
'[00:04:47.578 12/07/2079]',-6.252,-8.987,7.033,10.159,-3.126,0.781,1.563,2.344,4.689,7.033,-0.781,-3.126,5.470,5.079,11.722,-14.847,3.126,-1.172,-6.252,5.470,37.118,-7.424,11.722,-1.172
'[00:04:47.582 12/07/2079]',-5.470,-2.344,1.563,7.033,-4.298,3.126,0.391,0.781,5.470,7.814,-5.079,-0.781,6.642,10.159,8.205,-16.801,1.172,0.781,-0.781,7.424,18.755,5.470,8.205,0.391
'[00:04:47.586 12/07/2079]',-4.298,-3.516,-1.563,4.689,-6.642,5.079,-0.781,-1.954,4.689,6.642,-7.033,-1.954,10.549,14.457,2.344,-25.006,0.391,0.391,2.344,-0.781,31.648,13.284,2.344,3.126
'[00:04:47.590 12/07/2079]',1.954,-5.861,-1.172,1.172,-5.861,5.470,-2.344,0.000,2.735,3.516,-2.735,0.391,13.675,21.880,-10.159,-20.317,0.000,-1.563,1.954,7.033,26.178,13.284,-10.159,0.000
'[00:04:47.594 12/07/2079]',7.814,-3.126,-4.689,1.954,-2.735,5.861,-4.298,1.954,2.344,3.126,-4.298,0.781,9.377,9.377,-3.907,-11.722,0.391,0.391,5.470,12.894,10.940,0.391,-3.907,2.735
'[00:04:47.598 12/07/2079]',1.954,0.000,-5.861,4.689,-3.907,4.689,-1.172,1.172,5.470,2.344,-4.689,1.563,5.861,11.722,-0.781,-11.331,0.391,3.126,6.642,1.172,16.801,6.642,-0.781,7.814
'[00:04:47.602 12/07/2079]',8.987,3.907,-2.344,0.781,5.079,8.987,1.954,-5.861,8.596,5.470,8.205,-5.861,5.861,30.867,5.861,-25.788,5.861,3.516,3.126,-3.126,27.350,13.284,5.861,14.847
'[00:04:47.605 12/07/2079]',12.112,-0.391,2.344,1.563,8.205,7.424,3.516,-4.298,10.549,11.331,10.940,-6.252,11.722,32.430,8.596,-25.006,10.549,5.079,-1.563,2.735,32.430,10.159,8.596,19.536
'[00:04:47.609 12/07/2079]',2.735,1.172,0.391,2.344,-1.954,5.861,6.252,-3.907,5.861,10.549,7.033,2.344,8.205,31.648,8.205,-20.708,10.940,9.768,0.391,-4.298,35.165,12.503,8.205,21.099
'[00:04:47.613 12/07/2079]',6.642,1.563,2.735,-1.172,1.563,5.861,7.814,-5.470,3.126,8.987,7.033,4.689,10.159,32.430,0.391,-17.582,11.722,9.377,-1.954,-9.377,33.993,21.880,0.391,26.569
'[00:04:47.617 12/07/2079]',-0.391,-1.172,2.735,-5.470,-8.987,3.126,6.642,-5.079,-5.079,6.252,5.861,4.298,0.391,21.099,-4.689,-3.907,9.377,6.252,-1.954,2.735,8.987,12.894,-4.689,29.304
'[00:04:47.621 12/07/2079]',1.954,4.298,3.516,-12.112,-6.252,4.689,5.470,-5.470,-5.861,5.079,8.596,0.391,-1.563,1.172,7.814,1.172,11.722,5.861,-2.735,3.907,-5.861,-6.252,7.814,44.933
'[00:04:47.625 12/07/2079]',3.516,11.331,0.391,-5.470,0.000,7.814,5.079,-4.298,-1.954,5.861,12.503,1.172,-0.391,8.205,11.331,-1.172,14.457,5.470,0.391,-8.205,-3.516,6.252,11.331,55.092
'[00:04:47.629 12/07/2079]',6.252,11.722,-2.344,-5.079,5.470,7.814,5.079,-7.814,2.735,9.768,15.238,-1.172,3.516,22.662,16.410,-15.238,17.973,2.344,3.126,-11.722,8.205,8.596,16.410,59.780
'[00:04:47.633 12/07/2079]',10.159,19.145,-7.033,-6.642,8.596,6.252,5.861,-6.642,3.516,5.861,13.284,6.642,4.298,18.364,11.722,-3.907,20.708,4.689,7.814,-15.629,3.126,3.907,11.722,38.291
'[00:04:47.637 12/07/2079]',8.596,20.317,-6.252,3.126,13.284,5.861,7.033,-1.172,1.563,5.079,12.503,7.033,0.391,7.424,12.112,6.252,23.053,5.079,7.033,-26.960,7.424,4.298,12.112,7.033
'[00:04:47.641 12/07/2079]',20.317,4.689,1.954,-3.126,19.145,7.033,2.344,-6.252,-1.563,5.079,16.801,0.000,-4.298,1.172,13.675,8.987,21.880,0.000,-1.172,-12.503,-14.847,0.781,13.675,-15.238
'[00:04:47.645 12/07/2079]',14.847,5.470,0.391,-7.424,15.629,7.033,-0.781,-8.596,-5.861,2.344,13.284,-4.298,-8.596,-11.722,7.033,19.145,19.927,-3.907,0.391,-5.861,-20.317,-12.503,7.033,-12.894
'[00:04:47.648 12/07/2079]',5.861,-2.735,-1.563,0.781,10.159,4.689,-5.079,-7.814,-3.907,0.000,8.205,-2.344,-10.549,-10.940,1.954,20.708,14.457,-5.861,2.344,-5.079,-18.755,-3.907,1.954,10.940
'[00:04:47.652 12/07/2079]',8.987,-4.689,0.391,-5.861,11.722,5.079,-6.642,-11.722,1.172,-2.735,7.814,-2.735,-7.814,-6.252,6.252,12.112,8.596,-7.033,0.391,-5.470,-23.053,6.252,6.252,39.072
'[00:04:47.656 12/07/2079]',11.722,-5.861,-0.781,-5.079,10.940,4.298,-7.424,-7.424,1.172,-8.596,13.284,-0.391,-8.205,-3.126,0.000,17.192,4.689,-8.205,1.563,1.563,-31.258,5.470,0.000,46.886
'[00:04:47.660 12/07/2079]',9.377,-5.861,-2.344,2.344,7.033,3.516,-6.252,-1.172,3.126,-14.066,10.159,6.252,-5.079,-5.079,-4.298,22.271,3.126,-3.126,3.126,1.563,-27.741,5.079,-4.298,30.867
'[00:04:47.664 12/07/2079]',14.847,6.642,-3.516,-8.596,8.987,7.814,-4.689,-3.126,-0.781,-16.020,7.814,8.987,-19.927,-19.927,18.755,20.708,1.563,-2.344,4.298,-5.470,-59.780,2.344,18.755,-9.768
'[00:04:47.668 12/07/2079]',18.755,4.298,-0.781,-10.159,10.940,9.377,-5.079,-3.907,-1.954,-14.457,10.940,4.298,-17.582,-16.410,16.020,17.192,0.391,-2.344,1.563,-0.781,-46.886,-8.596,16.020,-59.780
'[00:04:47.672 12/07/2079]',6.252,3.126,-0.781,-2.735,5.861,4.298,-6.642,1.172,-0.781,-12.112,8.987,3.516,-12.112,-15.629,8.596,18.364,0.781,-3.907,1.563,-1.172,-22.271,-19.145,8.596,-105.495
'[00:04:47.676 12/07/2079]',6.252,4.298,-6.252,-1.563,6.252,0.781,-8.596,3.516,-3.126,-9.377,0.781,7.424,-18.755,-22.271,14.066,22.271,-1.954,-4.298,7.033,-7.814,-30.085,-16.410,14.066,-127.375
'[00:04:47.680 12/07/2079]',4.689,0.391,-5.470,-3.516,5.470,-1.563,-7.814,0.781,-2.344,-7.424,-1.954,3.907,-18.364,-13.284,3.126,19.145,-4.689,-6.252,6.252,-8.596,-32.039,-0.781,3.126,-125.031
'[00:04:47.684 12/07/2079]',-0.781,-9.768,-3.516,-5.861,-1.954,-7.814,-9.377,-0.391,-5.861,-9.377,-5.079,1.172,-20.317,-14.066,-2.735,18.755,-5.079,-9.377,4.298,2.735,-33.211,-3.907,-2.735,-109.402
'[00:04:47.688 12/07/2079]',3.907,-10.549,-8.205,-3.516,0.000,-5.861,-9.377,-3.126,-7.814,-11.331,-3.126,-6.252,-26.569,-18.364,0.391,15.629,-1.954,-8.987,8.987,3.907,-47.277,-1.172,0.391,-97.289
'[00:04:47.691 12/07/2079]',5.079,-10.159,-7.424,-0.781,3.907,-3.516,-7.424,-5.470,-3.907,-10.940,-2.735,-7.033,-21.880,-12.894,0.000,10.159,-0.391,-6.642,8.205,-0.781,-33.211,3.126,0.000,-102.369
'[00:04:47.695 12/07/2079]',-3.126,-7.814,-6.252,-0.781,0.000,-4.689,-5.079,-8.987,-1.563,-11.331,-2.735,-9.768,-16.801,-10.549,-0.391,2.344,-1.954,-5.861,7.033,-0.391,-19.145,0.781,-0.391,-119.560
'[00:04:47.699 12/07/2079]',-5.079,11.722,-6.642,-2.344,2.344,0.000,-1.563,-3.126,1.172,-9.768,-1.563,-1.954,-13.675,-14.457,3.516,10.940,0.391,0.391,7.424,-10.159,-28.913,1.172,3.516,-143.394
'[00:04:47.703 12/07/2079]',-4.689,22.662,-4.298,-0.391,4.689,3.907,1.172,1.172,1.563,-6.252,0.781,1.172,-12.112,-12.894,5.470,17.192,1.172,6.252,5.079,-23.053,-21.880,4.689,5.470,-151.600
'[00:04:47.707 12/07/2079]',0.391,9.768,4.298,0.000,5.470,5.079,0.781,3.126,-0.391,-2.344,2.735,-2.735,-13.675,-7.424,0.781,16.410,1.563,4.689,-3.516,-8.987,-21.490,3.516,0.781,-144.176
'[00:04:47.711 12/07/2079]',8.987,10.549,5.861,-4.298,10.159,5.470,1.563,3.126,-3.907,-0.781,3.126,-3.907,-12.503,-6.642,0.781,12.503,5.079,4.298,-5.079,-0.391,-25.397,-0.391,0.781,-125.421
'[00:04:47.715 12/07/2079]',0.781,0.781,1.172,1.954,1.172,0.391,0.000,5.079,-5.861,-3.907,-2.735,0.391,-13.675,-10.159,0.781,10.159,3.907,2.735,-0.391,-1.563,-18.755,2.344,0.781,-112.918
'[00:04:47.719 12/07/2079]',-4.689,-1.172,2.735,4.689,-2.344,-0.391,0.391,4.689,-6.252,-1.954,-1.172,-1.172,-8.987,12.503,-15.629,0.391,2.735,1.954,-1.954,-1.954,-9.377,28.132,-15.629,-110.183
'[00:04:47.723 12/07/2079]',1.954,7.814,2.344,-8.987,0.781,0.781,-1.172,2.735,-8.205,-4.689,7.424,-7.424,-5.861,-1.563,-4.689,-0.781,4.298,0.391,-1.563,1.954,-24.615,8.205,-4.689,-113.309
'[00:04:47.727 12/07/2079]',-11.331,7.814,5.861,-8.205,-13.284,-0.391,-1.563,9.377,-7.814,-8.596,6.642,0.000,-6.642,-8.205,-0.781,6.642,2.344,3.907,-5.079,-0.391,-25.788,4.689,-0.781,-112.137
'[00:04:47.730 12/07/2079]',-7.424,17.192,3.907,-8.205,-8.205,3.907,0.391,6.642,-8.205,-1.563,10.159,-5.079,-8.987,5.079,0.391,-1.563,3.907,6.642,-3.126,-11.722,-10.549,9.377,0.391,-88.303
'[00:04:47.734 12/07/2079]',-3.126,17.973,10.940,-12.894,-4.298,5.470,2.735,6.642,-5.079,1.954,13.284,-3.126,-8.205,10.159,12.503,-7.424,5.470,8.205,-10.159,-8.205,-3.516,2.344,12.503,-25.006
'[00:04:47.738 12/07/2079]',0.391,11.722,13.675,-3.126,-0.781,4.298,1.563,16.020,-4.689,0.781,13.675,5.470,-8.205,5.470,19.536,-1.563,7.033,9.377,-12.894,-4.689,-2.344,-4.298,19.536,100.024
'[00:04:47.742 12/07/2079]',3.516,9.377,13.675,7.424,7.033,5.861,2.344,18.364,-3.516,2.344,12.894,8.596,-7.033,16.410,12.894,-2.344,9.377,12.503,-12.894,-7.814,6.252,8.205,12.894,275.849
'[00:04:47.746 12/07/2079]',6.642,8.205,8.205,7.424,8.987,7.033,-0.391,14.457,-4.298,-0.781,11.722,8.205,-3.907,13.284,6.642,-1.954,8.987,9.377,-7.424,-6.642,7.814,7.424,6.642,459.096
'[00:04:47.750 12/07/2079]',-2.735,-4.298,-0.781,5.470,-2.344,0.391,-5.861,6.252,-7.814,-7.424,3.516,3.907,-4.689,-1.563,-2.735,1.954,5.861,4.689,1.563,3.516,10.549,-7.814,-2.735,573.187
'[00:04:47.754 12/07/2079]',-5.861,-5.470,-7.814,6.642,-4.298,0.000,-9.377,1.954,-10.159,-8.205,3.126,-0.391,-3.516,-6.642,-8.987,3.126,7.033,2.344,8.596,5.079,13.284,-11.331,-8.987,566.935
'[00:04:47.758 12/07/2079]',-6.252,-8.596,-13.284,3.516,-6.642,-0.781,-10.549,-6.252,-8.205,-3.516,3.126,-9.768,1.172,-5.079,-1.563,-12.894,6.252,0.781,14.066,2.344,30.867,-17.973,-1.563,430.965
'[00:04:47.762 12/07/2079]',-5.470,-12.894,-18.755,3.126,-7.033,-2.344,-12.503,-11.331,-8.205,-6.252,1.954,-8.596,3.126,3.126,-7.814,-20.708,5.079,-3.516,19.536,11.331,36.728,-15.629,-7.814,228.962
'[00:04:47.766 12/07/2079]',-5.470,-10.549,-22.271,5.079,-5.079,-3.516,-11.722,-12.503,-7.814,-8.205,-1.172,-7.424,4.298,7.033,-9.768,-26.569,4.689,-3.907,23.053,8.596,41.026,-9.768,-9.768,-6.252
'[00:04:47.770 12/07/2079]',2.735,-10.549,-23.053,1.563,0.391,-3.907,-12.112,-12.503,-8.987,-10.940,-2.344,-6.252,5.079,-3.126,-11.722,-19.536,2.344,-7.424,23.834,5.470,31.258,-9.377,-11.722,-247.717
'[00:04:47.773 12/07/2079]',-2.735,-10.159,-19.145,-4.298,-6.642,-7.033,-11.331,-10.940,-10.159,-12.112,-2.344,-8.987,2.735,-6.252,-20.317,-9.768,0.391,-13.675,19.927,11.331,14.457,-11.331,-20.317,-464.957
'[00:04:47.777 12/07/2079]',0.000,-11.722,-13.675,-6.642,-4.689,-8.205,-11.331,-7.424,-15.238,-13.675,-6.642,-8.596,-2.735,-13.675,-28.132,-0.391,-1.172,-13.675,14.457,15.238,5.470,-14.066,-28.132,-636.484
'[00:04:47.781 12/07/2079]',-2.344,-9.768,-7.814,-12.894,-9.768,-7.814,-11.722,-3.907,-17.582,-13.284,-10.940,-2.735,-13.675,-28.132,-10.940,7.814,-3.907,-13.284,8.596,13.284,-29.304,-11.331,-10.940,-737.289
'[00:04:47.785 12/07/2079]',3.126,1.954,-6.252,-19.927,-5.079,-1.172,-8.205,-5.470,-7.033,-5.470,-5.470,-7.424,-12.503,-10.549,-2.735,-0.391,-3.516,-10.940,7.033,5.861,-37.900,-4.689,-2.735,-728.694
'[00:04:47.789 12/07/2079]',8.205,0.391,-0.781,-12.503,2.344,0.781,-7.033,-1.954,-1.954,-8.596,3.126,-8.987,-8.205,1.172,-5.470,-3.907,-2.344,-10.159,1.563,8.205,-27.350,1.172,-5.470,-631.013
'[00:04:47.793 12/07/2079]',0.391,1.954,1.172,-7.814,0.000,-2.344,-4.689,2.344,1.563,-13.284,0.000,0.391,-5.079,-12.112,2.735,1.954,-4.689,-7.033,-0.391,1.563,-21.490,-7.424,2.735,-487.619
'[00:04:47.797 12/07/2079]',-0.391,10.940,0.781,-6.642,5.861,0.391,-1.954,0.781,5.470,-9.377,-2.735,0.000,-2.344,-6.642,-1.954,4.298,-5.470,-6.642,0.000,-5.861,-14.847,0.781,-1.954,-330.159
'[00:04:47.801 12/07/2079]',-6.642,5.470,1.563,-4.298,1.563,-1.563,-1.954,-2.344,2.344,-10.549,-1.172,-5.470,-1.954,-12.894,-8.987,8.205,-4.689,-8.596,-0.781,0.000,-5.470,-5.861,-8.987,-202.002
'[00:04:47.805 12/07/2079]',0.781,3.516,2.735,-9.768,5.861,-1.563,-3.126,-2.735,1.563,-8.205,-2.735,-8.205,1.954,-24.225,-9.377,13.284,-1.172,-8.596,-1.954,8.987,-14.847,-18.755,-9.377,-76.581
'[00:04:47.809 12/07/2079]',4.298,9.377,1.954,-8.596,9.377,2.344,-1.563,-3.126,1.563,-5.861,0.781,-8.596,-3.516,-10.549,-6.252,7.814,0.781,-7.033,-1.172,-3.516,-16.801,3.126,-6.252,1.172
'[00:04:47.813 12/07/2079]',3.516,11.722,1.563,-15.238,5.861,0.781,0.000,-5.079,8.205,-5.470,4.298,-9.377,-0.391,-4.689,-5.079,7.424,2.344,-7.814,-0.781,-7.814,-18.364,3.126,-5.079,57.436
'[00:04:47.816 12/07/2079]',2.344,11.331,3.126,-13.284,6.642,-1.563,1.172,-2.735,2.344,-7.814,3.516,-6.642,-8.987,-7.033,-0.781,8.596,4.298,-5.470,-2.344,-7.033,-12.894,-2.344,-0.781,88.303
'[00:04:47.820 12/07/2079]',1.563,12.112,7.033,-6.642,11.722,-0.391,1.563,1.172,6.642,-2.735,5.079,-6.252,-3.516,-0.391,4.298,1.563,4.298,-0.391,-6.252,-12.894,2.344,5.079,4.298,106.667
'[00:04:47.824 12/07/2079]',0.391,10.159,6.252,-5.861,10.549,0.391,0.000,0.391,8.987,-0.391,4.689,-7.814,0.391,-1.954,0.000,7.033,5.079,-0.781,-5.470,-12.894,0.391,6.642,0.000,122.295
'[00:04:47.828 12/07/2079]',3.516,7.814,0.000,-3.126,13.675,1.172,-2.735,-3.516,8.205,0.391,0.391,-9.377,3.516,-7.814,-2.344,7.033,5.079,-2.735,0.781,-3.126,-3.516,1.563,-2.344,142.613
'[00:04:47.832 12/07/2079]',2.735,7.814,-2.735,-3.516,11.331,2.344,-3.907,-5.861,11.331,0.781,-3.126,-8.596,5.470,-2.735,-4.689,2.344,2.735,-1.954,3.516,-1.172,-13.675,13.284,-4.689,163.712
'[00:04:47.836 12/07/2079]',1.563,5.470,-0.391,-2.735,9.377,1.563,-3.516,-4.298,14.066,-2.735,-3.126,-6.252,4.689,-2.344,-7.814,7.033,0.391,-2.735,1.172,-6.252,-20.708,23.443,-7.814,173.871
'[00:04:47.840 12/07/2079]',5.470,1.954,-1.172,-1.954,10.159,-0.391,-1.563,-4.689,8.596,1.172,-1.172,-10.159,0.000,-6.252,-0.781,6.642,0.391,-5.861,1.954,-1.563,-16.020,5.470,-0.781,183.248
'[00:04:47.844 12/07/2079]',5.861,-1.563,1.172,-0.781,11.331,-2.344,0.781,-4.298,7.814,1.172,0.391,-13.675,2.344,-6.252,1.172,-1.954,1.954,-4.298,-0.391,1.563,0.000,-3.516,1.172,196.532
'[00:04:47.848 12/07/2079]',-7.814,-1.172,5.079,5.861,7.033,-2.344,1.172,-3.126,7.424,0.391,-2.344,-10.940,5.470,-0.391,-3.907,-7.033,3.126,-3.516,-4.298,-10.549,28.132,7.424,-3.907,205.910
'[00:04:47.852 12/07/2079]',-3.907,3.126,0.781,3.126,10.940,-1.172,3.907,-10.549,5.861,0.391,3.126,-14.847,7.814,9.377,-14.066,-9.377,7.814,-7.814,0.000,-16.020,39.853,11.331,-14.066,216.068
